sentence,sentiment,model_sentiment,dataset,equals,,,,acuraccy ,0.617902054,,sentence count ,12803
 יחי נשיא מדינת ישראל ראובן ריבלין נצר לגרא ,0,0,test,TRUE,,,,,,,,
כך מתנהגים נבחרי העם שיצאו ל3 חודשים למנוחה בדרך הטבע  אנשי ההון שלטון לא יוצאים לשנת שמיטה ,1,0,test,FALSE,,,,,,,,
בהצלחה כבוד הנשיא ,0,0,test,TRUE,,,,,,,,
תנצבה  מנוחתם עדן ,1,0,test,FALSE,,,,,,,,
שבת שלום ומבורכת,0,0,test,TRUE,,,,,,,,
אין עליך נשיא מדינת ישראל,0,0,test,TRUE,,,,,,,,
שבת שלום ומבורכת כבוד הנשיא ,0,0,test,TRUE,,,,,,,,
הבנות שלכם לא מיתחתנות עים ערבי וגם אתה ריבלין כשהבת שלך תיתחתן עים ערבי תיכתוב את מה שכתבתה אני מיתבישת בך,1,0,test,FALSE,,,,,,,,
גועל נפש של נשיא,1,2,test,FALSE,,,,,,,,
לפחות אתה מבין מה זה גינויי הסתה מצד מנהיגים  כל הכבוד  ותעיר גם את חברייך בכנסת,0,0,test,TRUE,,,,,,,,
עים נשיא שיש לו דעות כמו שלך ביחס ליהדות עדיף מדינה ללא נשיא במיוחד עים דעותיך לגביי האיתבוללות עד ליפניי שאמרתה את דעתך הערכתי אותך ומהז ירדתה לי מהעניים הז איך אתה עוד מנסה בכלל לדבר על פרשת השבוע או לאתיף מוסר דתי בוש ואיכלם לך מר נשיא,1,0,test,FALSE,,,,,,,,
כבוד נשיא המדינה בשביל מה סבלו עם ישראל מאות ואלפי שנות בגלות ואפילו חרפו נפשם כדי לשמור על התבדלותם מהגוים ולשמר את העם היהודי כדי להגיע למדינה משלנו  ואז במדינת היהודים נשיא יהודי קורא לנשואי התבוללות ועוד בשם הדמוקרטיה  אוי לנו שיש לנו מנהיגים כאלה  וכנראה שמגיע לנו כל המכות והצרות שאנחנו מקבלים לא פלא בגלל מעשים כאלה שה יסלח לנו אמן ,1,0,test,FALSE,,,,,,,,
אדוני איש ירושלים ברכות חמות מכל הלב אין ראוי ממך כנשיא המדינה  בטוח בהצלחתך  שבת שלום כבוד הנשיא ,0,0,test,TRUE,,,,,,,,
תנצבה  שובר הלב,0,2,test,FALSE,,,,,,,,
ראוי להערכה מחזיקים לך אצבעות ,0,0,test,TRUE,,,,,,,,
 גנבת לי את המילים מהמחשבות  ,1,2,test,FALSE,,,,,,,,
חלום קסום הלואי ויתגשם במהרה ספורט ומוסיקה מבחרים עולמות שונים ללא הפרדות וחלוקות,0,0,test,TRUE,,,,,,,,
עם ישראל חזק ואמץ  הכאב גדול,0,2,test,FALSE,,,,,,,,
זכינו אדוני הנשיא ,0,0,test,TRUE,,,,,,,,
חמודה ,0,0,test,TRUE,,,,,,,,
כל הכבוד לנשיא שיודע להפריד בין דעה אישית לתפקיד שהוא נושא  אני גאה בך  תמשיך כך  ,0,0,test,TRUE,,,,,,,,
אדוני הנשיא רוצה לאחל לך תקופת כהונה נינוחה ושקטה ומהנה ככל האפשר,0,0,test,TRUE,,,,,,,,
לפחות קול שפוי אחד בכל השנאה  ,0,1,test,FALSE,,,,,,,,
 כל מילה בסלעכבר אמרתי פה  שאוהבת את רובי ריבלין  למרות שממש לא באותו צד של המפה הפוליטית  והכי שמחה שנבחר להיות נשיא מדינת ישראלאוהבת את האנושיות שבו  את השכל הישר  את זה שלא מהמאכרים העצלים שיושבים בכנסתאלא מש איש עשיייהוהכי  את הצניעות וחוש ההומורשלואאא  בטח  בעצם הכי את    שלום לך מירושלים בירת ישראל    ,0,0,test,TRUE,,,,,,,,
ישך חלום שביתר תיקח אליפות ,2,2,test,TRUE,,,,,,,,
טל עזוב את גאי הוא היה מתקלח עם אבא שלו עד גיל 17,2,2,test,TRUE,,,,,,,,
בהצלחה בהמשך הדרך ,0,0,test,TRUE,,,,,,,,
בהצלחה איש ונשיא יקר אוהב,0,0,test,TRUE,,,,,,,,
עצוב מאוד,0,2,test,FALSE,,,,,,,,
 5 דברים לטיפול מיידי כהכלה לאירועים מעתה והלאה  1  הקמת 3 יישובים  ערים  על שמם של הנופלים בשטחי יהודה ושומרון  2  כל נופל מעתה והלאה יביא להקמת יישוב חדש בשטחי יהודה ושומרון  3  כל יישובי יהודה ושומרון היהודים יוכרו כחלק מריבונות ישראל  4  כל רוצח ושולחיו ידעו  אין יותר בית סוהר  מעצר והוצאה להורג בשריפה לא לפני הרדמה ולקיחת אברים חיונים במידה ונמצא צורך ותיאום לאברים של חולים בעמנו שלהם צורך באברים אלו לצורך שיפור החיים  5  לא יוטל עונש קולקטיבי על אוכלוסיה ערבית אוהבת ישראל  ,1,1,test,TRUE,,,,,,,,
השאלה אים אתה עדיין אוהד בית  ר ירושלים ,1,0,test,FALSE,,,,,,,,
 יאאלה רובי הרבה בהצלחה  באמת שאתה הכי מתאים  יש לך את ההדר  את הממלכתיות  את הציונות שזורמת בעורקך  נקווה  שהחברים  שלך ושל כולנו  יסכילו לעשות את הבחירה הנכונה  ,0,0,test,TRUE,,,,,,,,
 אמןןןן בה ,0,2,test,FALSE,,,,,,,,
כבוד הנשיא Reuven Rubi Rivlin  ראובן רובי ריבלין  איש אציל אשר מתנהל בתקינות מצטיינת  פניו לשיוויונות ולשלום ,0,0,test,TRUE,,,,,,,,
אתה חתיכת אפס אם זה היה ביתר נראה אם היית עושה ככה גועל נפש של נשיא,1,2,test,FALSE,,,,,,,,
יפה אמרת ,0,2,test,FALSE,,,,,,,,
הכי קל ללכת לקיצון לעזאזל יותר קשה להישאר שפוי ,1,2,test,FALSE,,,,,,,,
אני מקווה שתילחם בשחיתות שמבישה את עם ישראל אנחנו אמורים להיות אור לגויים עלה והצלח,0,1,test,FALSE,,,,,,,,
כל הכבוד,0,0,test,TRUE,,,,,,,,
 ישר כוחהיינו זקוקים קצת למנהיגים שיחילו את השפיויות בימים חשוכים אלולצערי אילו ימים שמביאים המון פילוג  חושך שטנה שלא זכור לי מעולםהגיע הזמן לבסס קצת את היסודות החשובים של המדינה הזאת  כבוד האדם  הדמוקרטיה  הזכות לחשוב בקולות שונים והכבוד והגאווה להיות במדינה נאורה שמכבדת את אזרחיה  לצערי המון   אושיות   תופסות טרמפ פה על הבלבול  הכאב והכאוס בכדי ליצור הפרדהורק מנהיגות אמיצה ואחווה תשיב את המקום לכנו  ,0,0,test,TRUE,,,,,,,,
זה השלט שהנפתי בלרנקה לא אתן לאף אחד להשחיר את מכבי שלי,1,2,test,FALSE,,,,,,,,
כל הכבוד לנשיא  במקום שאין אנשים  היה איש  ריבלין מקיים את האמרה כלשונה ,0,0,test,TRUE,,,,,,,,
בושה  באמת בושה וחרפה ,1,1,test,TRUE,,,,,,,,
שבת שלום כבוד הנשיא בסוף מסתבר שהיית הכי ראוי ,0,0,test,TRUE,,,,,,,,
חג שמח לכבוד הנשיא הבא ריבלין היקר בהצלחה,0,0,test,TRUE,,,,,,,,
כבוד הנשיא  אתה חד צדדי  תתאפס ,1,0,test,FALSE,,,,,,,,
httpyoutube1kO1xkH3kWU קול אחר במגזר הערבי  נאיל זועבי ,1,2,test,FALSE,,,,,,,,
זה מה שקורא היום שמפורסם מנסה ללקק או להחניף לצד השניהתוצאה אחת וברורה ריבלין ברגע אחד הצטרפת לאחינועם ניני ולעוד כאלו שאוהבים אהבת נפש את הערבים ,1,0,test,FALSE,,,,,,,,
 ברכה והצלחה  כבוד הנשיא ראובן ריבלין  שמחתי מאד שנבחרת  כי אתה הכי מתאים לתפקיד  ,0,0,test,TRUE,,,,,,,,
 החלום של הנשיא הוא לא קטן    החלום הקטן הוא  ששחקנים יכבדו את היהודים המתחרים מקבוצות אחרות  אחכ נדבר על הכושים והערבים  ,1,2,test,FALSE,,,,,,,,
 כבוד הנשיא ללא טיפת כבוד  זה מה שיש לך לומר  אני מתבייש בחנפנות שלך ,1,0,test,FALSE,,,,,,,,
Yey President Reuven Rubi Rivlin  ראובן רובי ריבלין you are the best ,0,2,test,FALSE,,,,,,,,
שבת שלום מראשון לציון מערב,0,0,test,TRUE,,,,,,,,
אני תפילה שהבנים יחזרו הביתה במהרה בזכות כל התפילות והאחדות של עם ישראל,0,0,test,TRUE,,,,,,,,
בהצלחה רבהמחזיקה לך אצבעותמקווה שתזכה בסבוב הראשון ,0,0,test,TRUE,,,,,,,,
אדון ראובן רובי ריבלין אם אתה באמת מאמין באמירה  עזור לנו להציל את ליאן בן אליעזר,2,0,test,FALSE,,,,,,,,
 הבעיה היא בעיה קיומית  כיום כ  50000 בנות יהודיות חיות עם ערבים לאן זה יוביל אותנו כעם ומדינה  httpmynetcoilArticleaspxid4002984,2,1,test,FALSE,,,,,,,,
 שבת שלום כבוד הנשיא  לך ולבני משפחתך ,0,0,test,TRUE,,,,,,,,
דמוקרטיה של שמאלנים  דמגוגיה  דמוקרטיה זה החלפת דת  קבלו עו כיבשה שחורה,1,0,test,FALSE,,,,,,,,
מזל שאתה הנשיא שלנו,0,2,test,FALSE,,,,,,,,
רוצים שהחופש הגדול יארך  ברוווווווווווווווווווווווור תתנו פה לייק ואולי בעזרתכם נצליח   O כשהעמוד יגיע ל2000 הוא יגיע לממשלה  httpswwwfacebookcompagesלהאריךתחופשהגדול319278681587856refbookmarks רק בעזרתכם נצליח,2,0,test,FALSE,,,,,,,,
מה לא אומרים למען הפנסיה הנשאותיתהכושי הפך עורו ,1,2,test,FALSE,,,,,,,,
בהצלחה נשיא יקר,0,0,test,TRUE,,,,,,,,
אזרחים ערבים שמדברים ומסיטים נגד המדינה יש לשלול אזרחות זוהי מדינה יהודית ,1,2,test,FALSE,,,,,,,,
כבוד הנשיא הנכנס  אל תלך שבי אחרי מילים יפות  תבקש מעשים  הרי לא תיתכן מציאות שבה מצד אחד אבו מאזן יגיד לתקשורת שהוא דורש להחזיר את הנערים הנעדרים ומצד שני ידאג למשכורות למחבלים בפיגועים שונים  אבו מאזן מתעתע בעולם  פניו אינן לשלום  אל תטעה במילותיו היפות  דרוש תוצאות  רוצה שלום  תן שלום ,1,0,test,FALSE,,,,,,,,
 חזק וברוך לנשיא המדינה היקר מר ריבלין בהצלחה בהמשך הדרך שתהיה רק נחת מנכדיך בעזה ,0,0,test,TRUE,,,,,,,,
אוי רובי איזה מתייפייף  כאילו שאתה לא יודע שתוך שנתייםשלוש הילדה הנואשת הזו תתחנן בטלפון בהחבא שיבואו להציל אותה מהכפר ,1,2,test,FALSE,,,,,,,,
אוףף כמה עצוב יהי זכרו ברוך,0,0,test,TRUE,,,,,,,,
שייחנקו,1,2,test,FALSE,,,,,,,,
 יהי זכרו ברוך  כל הכבוד אדוני הנשיא שליווית אותו בדרכו האחרונה  ,0,0,test,TRUE,,,,,,,,
הגיע הזמן לבער ולהבעיר את נגע הגזענות והקיצוניות מאיתנו  ישר כח על הדברים ,0,1,test,FALSE,,,,,,,,
מקסים ומרגש ,0,0,test,TRUE,,,,,,,,
קצת מתלקק  אם היה בצינעה ולא מפרסמים  מילא   אבל בחרו להתריס  מגיע להם  יש זכות דמוקרטית למחוא  אז יפי הנפש נא לשבת בשקט,1,2,test,FALSE,,,,,,,,
 בוודאי שכולנו מחויבים לשמור על החוק  אך תופעת   נישואי התערובת   היא אינה חדשה  לצערנו כל השנים אנו ערים לתופעת ההתבוללות בנכר וגם כאן  וחתונה   כזו היא דוגמא לכך  בוודאי ששפת אהבה עולה על כולן  אין כאן רגשות של שנאה  יש כאן דאגה לעתידו של העם היהודי  בוודאי שוב מעל הכל יש לכבד את החוק  ולשמור  עליו שמעתי הבוקר בערוץ 10 את אחותו של החתן ששאלו אותה איפה הכירו הזוג והיא סיפרה שהם חיים ביפו יהודים ומוסלמים וכדרך הטבע נפגשו  וכעת הם עושים את מסיבת החתונה   אך אנו לא ככל העמים  אנו העם היהודי  הסוגיה אינה חתונת הזוג הצעיר אלא התופעה עצמה שראויה לתשומת לב  בעזרת חינוך  כן במסגרת הדמוקרטיה  נכון הדבר שבמאמר מוסגר אנו נכנסים למושג של   חתונות אזרחיות    אך כולי תפילה שנדע אנו בעם היהודי לשמור על זהותנו ובוודאי שמדובר במשפחות חדשות שקמות   בעם היושב בציון   ושוב אני מדגיש כולנו מחויבים לשמירת החוק  ,1,0,test,FALSE,,,,,,,,
איזה מתוק 😊,0,0,test,TRUE,,,,,,,,
שתהיה לך הרבה הצלחה זה טוב לכולנו ,0,0,test,TRUE,,,,,,,,
אשת הנשיא מחר,0,0,test,TRUE,,,,,,,,
כל הכבוד לך אדוני הנשיא  חזק ואמץ  בעזרת ה ׳ שכל הנכדות שלך יתאסלמו והתחתנו עם ערבים אולי אז תבין  ולחשוב שאתה נשיא מדינת ישראל  זה מסביר את המצב של המדינה נשיא בלאי,0,0,test,TRUE,,,,,,,,
כל הכבוד לך כבוד הנשיא ,0,0,test,TRUE,,,,,,,,
